true_metascore,predicted_metascore
34.0,62.8375
66.0,73.6175
79.0,76.3375
70.0,65.6875
83.0,65.2675
63.0,61.82
59.0,73.6975
77.0,80.185
83.0,71.895
54.0,65.535
82.0,70.0225
77.0,77.4225
76.0,67.5375
71.0,68.0975
74.0,73.7
75.0,84.1875
70.0,80.0475
70.0,74.4625
92.0,78.1125
82.0,73.6475
39.0,46.8075
73.0,67.6725
56.0,77.9875
68.0,79.46
70.0,71.5725
81.0,70.04
82.0,77.675
58.0,70.0275
69.0,70.2625
55.0,64.9625
72.0,80.2275
66.0,63.8675
91.0,85.59
73.0,70.515
79.0,81.45
86.0,83.675
76.0,76.3175
72.0,62.975
73.0,70.1125
46.0,79.3725
83.0,75.995
93.0,82.6475
51.0,63.2975
68.0,73.385
77.0,74.7825
76.0,72.025
80.0,79.7775
71.0,67.56
86.0,83.9425
70.0,69.9125
60.0,66.82
83.0,75.625
39.0,45.1825
60.0,69.3925
74.0,75.47
63.0,71.9525
83.0,76.14
67.0,66.23
61.0,73.455
64.0,62.71
77.0,73.435
64.0,75.3
74.0,75.9475
67.0,61.9525
86.0,81.785
86.0,81.2775
84.0,80.6
63.0,74.08
73.0,71.0125
94.0,76.9325
53.0,73.9475
70.0,72.18
84.0,78.48
89.0,88.1325
86.0,81.9875
77.0,71.2925
58.0,66.925
76.0,78.6575
68.0,69.7675
56.0,54.4175
67.0,74.795
56.0,65.6475
85.0,82.4
65.0,68.45
71.0,71.085
55.0,61.005
76.0,57.45
79.0,81.14
78.0,73.4475
49.0,63.1925
68.0,76.0875
68.0,68.6225
73.0,76.1725
64.0,70.6925
54.0,71.75
76.0,77.0125
78.0,78.9775
57.0,66.555
77.0,72.605
86.0,83.3
70.0,70.6075
84.0,74.92
82.0,72.0475
70.0,71.93
73.0,66.4325
82.0,81.525
69.0,72.24
65.0,41.265
83.0,77.3675
76.0,75.54
92.0,88.69
76.0,65.02
66.0,66.12
61.0,61.5425
81.0,77.0675
87.0,86.86
80.0,69.2775
60.0,70.6325
81.0,71.3275
54.0,62.3975
56.0,62.1025
47.0,57.4575
74.0,75.8525
76.0,71.3575
86.0,63.995
86.0,70.0125
62.0,67.795
87.0,80.35
78.0,63.82
72.0,64.145
80.0,69.3525
75.0,75.1375
55.0,64.4625
49.0,62.625
84.0,83.835
57.0,71.1075
45.0,65.9325
70.0,74.4925
70.0,66.285
78.0,77.08
64.0,68.12
69.0,67.9875
68.0,71.78
68.0,75.5625
57.0,60.4025
83.0,76.855
91.0,86.16
57.0,60.79
59.0,70.33
86.0,78.0975
86.0,72.4225
81.0,74.3775
57.0,42.6425
89.0,82.015
89.0,77.7675
78.0,70.6975
59.0,61.75
48.0,63.645
58.0,71.08
79.0,75.52
89.0,76.2775
69.0,76.305
67.0,73.57
90.0,88.3075
75.0,77.8325
65.0,73.255
73.0,69.715
59.0,60.0175
84.0,70.61
76.0,73.62
75.0,70.8425
76.0,62.01
84.0,84.1225
85.0,76.2275
84.0,76.2475
80.0,67.07
80.0,70.9125
63.0,68.4025
74.0,67.91
67.0,72.92
82.0,76.0775
63.0,59.8725
80.0,67.0575
64.0,60.895
76.0,67.685
72.0,68.68
74.0,75.5825
84.0,70.4125
76.0,55.6175
86.0,80.81
67.0,69.26
74.0,73.085
63.0,67.0075
80.0,71.6525
70.0,68.385
81.0,65.2225
79.0,76.8
83.0,77.7925
78.0,81.4525
72.0,75.615
75.0,76.4125
54.0,62.0225
70.0,66.2775
51.0,60.1075
83.0,79.5875
78.0,74.1825
53.0,68.5525
75.0,72.605
64.0,72.06
57.0,68.9675
80.0,81.315
76.0,76.245
59.0,69.0875
76.0,73.82
81.0,79.6025
59.0,65.29
80.0,69.1025
70.0,77.4125
75.0,74.8725
82.0,78.8025
85.0,82.35
81.0,75.2075
16.0,29.015
71.0,72.19
65.0,71.5125
67.0,71.345
69.0,65.5275
90.0,70.6225
83.0,76.8775
68.0,72.1275
68.0,69.725
80.0,83.865
58.0,63.58
74.0,77.085
84.0,77.1275
65.0,69.55
84.0,76.1475
63.0,66.875
73.0,75.51
57.0,69.9825
74.0,67.3775
56.0,59.365
84.0,74.9375
80.0,79.25
80.0,80.095
80.0,76.4725
72.0,70.245
75.0,77.61
84.0,63.7225
76.0,79.0775
80.0,73.57
65.0,72.6825
88.0,84.4925
69.0,62.7075
80.0,73.1025
79.0,79.7625
58.0,61.8225
78.0,75.8075
48.0,64.5175
49.0,70.3425
70.0,69.7425
84.0,75.0825
76.0,75.84
58.0,64.6975
58.0,61.0075
83.0,79.3425
77.0,59.57
64.0,69.795
66.0,65.355
71.0,74.65
70.0,77.8875
45.0,52.58
71.0,62.795
79.0,80.315
78.0,71.1575
41.0,47.245
70.0,72.415
49.0,46.02
49.0,67.2075
45.0,54.5325
79.0,73.7525
89.0,85.9275
58.0,59.655
62.0,58.6225
63.0,68.715
77.0,66.5825
59.0,65.795
80.0,78.5075
79.0,77.0575
79.0,64.765
64.0,59.605
66.0,67.2975
27.0,38.3
70.0,75.8175
82.0,78.99
81.0,79.29
78.0,78.935
62.0,63.4425
61.0,63.185
68.0,69.34
75.0,76.95
68.0,71.395
76.0,72.83
53.0,60.76
65.0,65.3275
84.0,77.225
77.0,69.4175
41.0,69.7025
61.0,63.7525
77.0,80.3875
50.0,63.94
64.0,51.7425
72.0,71.815
86.0,81.8425
81.0,81.22
76.0,69.3975
77.0,72.655
65.0,73.665
56.0,73.92
80.0,81.085
80.0,78.0025
39.0,55.5125
82.0,74.2875
50.0,54.4225
69.0,74.735
69.0,63.7575
62.0,81.42
83.0,83.035
78.0,82.9425
81.0,73.815
63.0,57.205
73.0,74.5025
70.0,71.91
76.0,70.295
68.0,66.2275
84.0,78.8825
68.0,62.0075
81.0,72.9775
74.0,72.205
83.0,87.2625
63.0,76.3725
76.0,78.135
84.0,72.43
72.0,70.0375
88.0,73.99
87.0,73.0175
68.0,67.6025
85.0,68.56
74.0,69.41
68.0,65.1825
72.0,69.58
88.0,79.32
77.0,82.9825
83.0,71.34
72.0,69.24
51.0,69.415
93.0,83.2575
71.0,68.345
80.0,78.6875
39.0,73.47
86.0,65.285
81.0,77.195
84.0,80.24
71.0,63.7725
80.0,79.2125
76.0,72.0475
82.0,67.8475
69.0,79.2925
78.0,76.5125
77.0,68.8775
60.0,73.4875
70.0,67.105
79.0,77.4525
87.0,70.3225
48.0,65.49
75.0,74.4575
61.0,61.375
74.0,71.7975
81.0,74.8525
69.0,72.975
73.0,75.3725
83.0,81.0925
49.0,57.17
78.0,67.1725
69.0,74.23
52.0,70.4475
70.0,73.5925
60.0,67.975
72.0,60.3025
53.0,75.165
92.0,77.345
84.0,81.79
72.0,76.94
76.0,67.825
81.0,73.3325
71.0,74.1275
85.0,70.7575
55.0,68.395
71.0,69.24
81.0,73.6725
84.0,70.84
69.0,69.775
70.0,76.9
86.0,72.08
62.0,63.9425
69.0,71.705
71.0,77.015
74.0,70.35
71.0,66.0425
82.0,81.445
79.0,74.6675
78.0,74.8925
81.0,78.3825
68.0,69.5275
95.0,84.28
71.0,73.6825
79.0,77.1
65.0,67.86
82.0,70.475
84.0,81.50625
64.0,61.0
71.0,73.7425
78.0,72.875
82.0,78.495
83.0,78.0375
68.0,72.5475
25.0,43.1075
96.0,83.5475
63.0,70.33
33.0,56.365
59.0,69.43
74.0,71.87
70.0,80.095
73.0,81.9325
81.0,72.635
67.0,77.82
72.0,70.9375
49.0,56.69
58.0,62.65
82.0,80.2475
74.0,69.405
62.0,66.5875
64.0,76.9225
77.0,80.3375
70.0,48.5675
74.0,76.815
86.0,81.935
77.0,70.3175
76.0,64.5775
80.0,61.155
66.0,69.8225
78.0,72.2875
68.0,68.295
68.0,67.98
78.0,75.7875
67.0,74.7525
59.0,73.8675
72.0,75.6875
76.0,76.68
50.0,71.4425
76.0,70.5775
84.0,76.485
60.0,75.1475
44.0,46.7125
73.0,67.175
70.0,73.3325
74.0,67.01
77.0,63.6525
64.0,63.6525
79.0,60.3375
76.0,74.335
78.0,70.68
65.0,70.375
76.0,78.3625
74.0,72.99
62.0,64.65
69.0,66.76
53.0,53.185
76.0,77.7
67.0,71.195
60.0,66.2625
63.0,70.6475
52.0,71.4025
89.0,74.5475
76.0,76.23
74.0,67.0925
69.0,68.4375
66.0,74.06
74.0,80.29
60.0,58.305
74.0,71.6875
78.0,71.01
91.0,69.3275
65.0,68.32
66.0,65.46
68.0,74.0325
43.0,49.43
59.0,64.1725
81.0,62.3425
80.0,75.4325
82.0,81.045
79.0,68.7575
71.0,75.885
72.0,67.6625
82.0,71.6
65.0,55.7075
70.0,70.45
79.0,73.5025
87.0,75.4225
80.0,71.97
59.0,72.44
80.0,67.5925
73.0,64.71
80.0,78.03
70.0,64.685
56.0,68.1125
75.0,68.345
70.0,67.645
68.0,84.03
79.0,71.1825
75.0,71.8275
59.0,60.36
70.0,70.42
63.0,72.0975
75.0,86.895
55.0,63.985
73.0,72.2975
84.0,62.41
43.0,65.4625
33.0,56.6425
67.0,65.465
82.0,78.915
67.0,72.9675
56.0,67.565
75.0,78.825
68.0,60.5825
91.0,81.0025
62.0,59.625
75.0,86.465
59.0,61.325
83.0,73.4675
79.0,69.42
65.0,60.7125
55.0,69.085
69.0,68.7675
76.0,73.52
79.0,80.0525
77.0,74.9575
71.0,71.8525
75.0,84.945
73.0,70.355
77.0,64.85
47.0,64.565
81.0,71.605
84.0,82.68
75.0,68.12
67.0,76.6075
83.0,71.2875
56.0,60.33
83.0,81.2375
50.0,74.545
32.0,34.805
78.0,80.54
61.0,69.1475
79.0,78.99
81.0,83.02
68.0,71.395
83.0,77.5625
78.0,72.0025
77.0,76.1
85.0,80.6525
63.0,72.73
73.0,62.0475
69.0,62.8325
68.0,76.57
82.0,79.525
50.0,75.2225
87.0,71.6975
77.0,76.86
76.0,74.7525
60.0,77.4775
60.0,71.735
62.0,65.6525
89.0,81.96
44.0,63.99
78.0,79.5925
72.0,70.525
82.0,72.1075
70.0,64.3
92.0,82.28
57.0,71.0625
77.0,70.07
76.0,76.6175
63.0,84.535
74.0,72.62
64.0,72.695
61.0,73.285
76.0,69.415
66.0,78.0825
64.0,63.64
76.0,62.7125
80.0,81.3475
77.0,70.88
87.0,84.9875
80.0,80.2525
83.0,72.0125
90.0,80.6525
73.0,68.1725
60.0,68.4225
79.0,70.045
89.0,72.5575
82.0,80.735
59.0,61.2025
65.0,68.29
52.0,52.4725
57.0,70.4
83.0,80.275
63.0,77.1925
78.0,81.0925
59.0,58.6975
76.0,76.97
69.0,65.9225
71.0,71.975
75.0,66.5475
74.0,77.7675
83.0,74.8675
70.0,74.8525
75.0,72.4825
56.0,64.4825
74.0,75.195
84.0,83.5025
61.0,77.7325
67.0,68.505
66.0,73.355
71.0,73.96
89.0,77.1475
69.0,67.1425
43.0,59.065
62.0,66.525
75.0,74.76
89.0,75.285
70.0,69.5175
69.0,72.4175
53.0,57.2025
77.0,74.6175
70.0,68.405
82.0,77.985
61.0,70.205
61.0,69.82
63.0,50.4525
80.0,79.4525
75.0,72.4925
72.0,67.9475
62.0,57.76
84.0,79.6975
63.0,60.4325
74.0,80.3
57.0,61.07
73.0,74.8375
64.0,61.0225
74.0,77.2675
74.0,70.19
61.0,70.415
76.0,75.0025
53.0,63.7
78.0,80.5025
83.0,79.4725
61.0,71.0725
79.0,71.4875
71.0,71.5725
69.0,70.0275
74.0,73.535
71.0,71.89
82.0,74.23
73.0,77.3525
62.0,63.2625
76.0,72.3725
76.0,77.8425
67.0,63.3875
70.0,77.91
42.0,54.6925
81.0,79.1675
49.0,60.755
81.0,80.5
60.0,65.255
64.0,65.395
54.0,69.8325
52.0,53.6525
65.0,71.525
75.0,71.1275
82.0,78.0275
79.0,69.355
70.0,67.85
83.0,83.07
74.0,63.5175
85.0,81.2075
90.0,64.7275
78.0,83.1275
72.0,73.7375
78.0,69.2975
83.0,81.105
70.0,64.0725
63.0,63.08
70.0,74.78
68.0,79.895
69.0,76.045
82.0,79.28
54.0,66.7975
78.0,74.17
59.0,62.305
39.0,56.13
71.0,65.695
82.0,59.7525
87.0,82.6775
67.0,76.035
71.0,68.905
70.0,68.8325
71.0,60.4675
71.0,67.1175
68.0,71.9125
75.0,73.8175
68.0,71.1375
74.0,69.4225
63.0,65.96
69.0,75.245
96.0,82.4775
66.0,65.4725
53.0,64.53
53.0,63.3475
59.0,70.31
76.0,61.88
60.0,68.5
68.0,73.1175
72.0,78.205
78.0,73.35
75.0,76.2475
75.0,66.215
83.0,79.525
57.0,59.0
58.0,60.995
78.0,76.1075
90.0,84.2425
69.0,66.8925
88.0,78.7075
75.0,67.4225
62.0,67.2175
64.0,66.1625
52.0,48.125
67.0,66.8325
78.0,80.0125
84.0,72.95
55.0,66.0575
65.0,70.48
79.0,80.6925
78.0,65.4925
64.0,73.0375
78.0,70.95
76.0,75.4325
73.0,78.1
70.0,76.575
73.0,75.845
67.0,84.2375
59.0,69.2075
75.0,74.5075
73.0,75.5375
69.0,67.2325
72.0,72.9325
82.0,72.14
77.0,72.47
82.0,78.1875
77.0,73.4825
50.0,53.815
81.0,76.2625
72.0,67.3
68.0,65.7325
81.0,80.745
94.0,73.685
67.0,72.59
76.0,75.675
71.0,71.605
74.0,60.9525
80.0,71.9725
65.0,68.3475
84.0,72.74
75.0,75.5575
56.0,64.44
55.0,56.425
75.0,75.755
50.0,59.9875
69.0,66.91
78.0,79.0025
62.0,68.5725
89.0,84.31
90.0,72.8925
48.0,52.3525
59.0,58.425
63.0,55.1275
67.0,63.32
74.0,75.4625
65.0,70.5175
47.0,68.4175
70.0,71.795
84.0,74.545
71.0,69.4025
81.0,79.93
48.0,55.7125
83.0,68.0775
76.0,77.365
37.0,54.07
74.0,71.6425
73.0,75.6475
56.0,63.175
89.0,79.9025
86.0,71.895
58.0,73.8275
69.0,66.69
69.0,74.92
91.0,87.1975
79.0,78.885
90.0,83.5
75.0,65.79
68.0,64.7175
67.0,79.1725
76.0,58.4825
33.0,71.72
67.0,70.775
80.0,80.625
70.0,71.26
79.0,71.7575
74.0,72.0525
70.0,75.43
79.0,80.79
78.0,75.515
81.0,44.7825
63.0,72.75
63.0,64.1575
84.0,77.2
76.0,81.62
84.0,76.0475
73.0,67.8875
72.0,66.0675
66.0,71.2175
78.0,74.3175
45.0,63.615
48.0,41.43
81.0,79.3675
59.0,65.3425
61.0,62.9575
87.0,76.1725
72.0,74.1875
70.0,67.4475
83.0,78.9375
71.0,71.185
53.0,71.99
51.0,56.55
69.0,66.96
74.0,68.88
73.0,65.395
65.0,67.6025
68.0,68.3925
70.0,76.14
75.0,76.2725
83.0,77.3525
78.0,78.76
62.0,70.79
52.0,60.415
82.0,60.82
79.0,62.79
85.0,73.2825
76.0,74.9
73.0,75.655
93.0,76.055
88.0,79.605
70.0,79.1025
67.0,67.8925
66.0,69.015
67.0,75.215
77.0,79.243
79.0,75.395
70.0,63.6325
87.0,76.815
72.0,70.0975
69.0,77.85
72.0,76.2175
68.0,70.865
80.0,61.8475
75.0,74.6625
78.0,77.9925
77.0,69.64
74.0,77.7775
61.0,65.705
69.0,58.105
81.0,72.7325
72.0,73.7825
84.0,72.5275
61.0,70.0975
98.0,75.1075
44.0,45.9625
58.0,66.865
70.0,69.915
80.0,76.055
57.0,63.585
61.0,62.2975
78.0,70.0075
68.0,71.9325
61.0,71.9275
85.0,81.9275
71.0,72.405
81.0,74.5825
86.0,71.96
76.0,77.5725
73.0,78.145
59.0,76.3025
93.0,83.6225
88.0,76.9075
80.0,78.335
78.0,77.4675
79.0,78.42
30.0,42.98
64.0,65.6525
75.0,79.4575
75.0,73.72
89.0,80.98
58.0,59.41
72.0,71.2775
80.0,77.9625
60.0,75.8625
89.0,85.1075
75.0,63.4025
29.0,64.3325
88.0,86.71
82.0,79.3375
76.0,79.03
60.0,67.5325
72.0,70.265
72.0,75.6875
63.0,70.945
51.0,58.2025
59.0,69.24
83.0,76.295
80.0,64.0375
72.0,84.3125
82.0,71.155
87.0,72.5425
82.0,75.2175
67.0,63.1975
63.0,69.175
76.0,83.305
81.0,68.955
96.0,89.4975
87.0,68.9325
88.0,73.77
78.0,64.41
72.0,70.7575
78.0,79.605
80.0,75.075
72.0,68.99
76.0,73.4325
73.0,77.68
75.0,71.2975
71.0,76.725
77.0,73.7025
68.0,71.555
60.0,63.7175
66.0,68.1275
83.0,79.035
54.0,65.9325
71.0,64.8725
75.0,75.4075
69.0,74.5025
77.0,80.07
70.0,71.185
77.0,83.1125
88.0,76.775
78.0,74.0
85.0,80.6725
68.0,66.4975
72.0,69.595
72.0,67.6825
79.0,68.6975
63.0,65.2125
62.0,65.61
66.0,74.3725
63.0,61.5775
88.0,85.83
54.0,62.32
69.0,71.48
72.0,74.685
74.0,75.525
81.0,77.6975
84.0,80.0
80.0,79.1925
57.0,73.945
88.0,83.3175
77.0,69.6275
67.0,61.68
78.0,82.455
82.0,80.135
80.0,81.3125
71.0,69.5325
68.0,84.35
75.0,69.0025
64.0,80.0125
65.0,71.6275
65.0,71.995
41.0,64.385
75.0,69.5425
82.0,79.29
82.0,82.62
79.0,63.565
65.0,64.28
76.0,79.1775
80.0,77.6225
49.0,65.095
73.0,70.9425
60.0,76.2375
80.0,72.22
61.0,74.3425
74.0,73.825
74.0,72.9275
71.0,80.545
61.0,74.3225
66.0,66.6075
56.0,67.5175
79.0,71.44
75.0,73.825
47.0,54.5475
52.0,67.21
76.0,70.9475
59.0,70.7075
71.0,73.3925
73.0,73.3925
70.0,73.725
77.0,78.2875
69.0,68.9675
69.0,74.9075
71.0,72.7825
78.0,70.23
74.0,74.2525
78.0,70.1075
76.0,74.11
55.0,68.4675
62.0,57.1725
63.0,65.4875
81.0,77.905
65.0,76.785
49.0,67.3375
60.0,67.49
79.0,81.905
69.0,63.245
73.0,76.3075
86.0,75.765
83.0,80.995
69.0,76.0
64.0,69.2475
75.0,72.5575
41.0,51.5775
43.0,47.4825
64.0,79.4
68.0,69.0375
44.0,64.2975
61.0,71.0825
63.0,60.9725
64.0,70.59
72.0,76.1925
66.0,74.405
75.0,73.665
55.0,55.615
73.0,76.235
67.0,76.2625
68.0,78.78
72.0,77.7
82.0,76.57
71.0,67.53
76.0,66.675
85.0,69.5
73.0,65.12
66.0,62.2325
79.0,69.7825
64.0,74.555
71.0,72.2125
78.0,78.03
87.0,83.3475
74.0,73.73
64.0,55.465
68.0,67.395
67.0,58.625
76.0,77.355
89.0,63.8575
84.0,67.4275
59.0,68.915
84.0,76.335
60.0,61.195
39.0,55.475
84.0,72.4875
85.0,80.8575
73.0,73.8225
65.0,70.3275
85.0,76.11
69.0,70.535
84.0,79.2875
65.0,68.0125
74.0,69.655
75.0,68.6675
74.0,74.8925
48.0,54.335
76.0,69.5125
78.0,72.5125
67.0,71.715
75.0,64.5475
71.0,71.3125
73.0,68.065
49.0,59.965
69.0,62.295
67.0,62.54
87.0,84.4475
79.0,70.8425
66.0,80.955
64.0,64.0875
77.0,70.4825
65.0,70.2025
73.0,65.33
69.0,69.8975
60.0,60.215
66.0,77.2275
68.0,66.9
71.0,69.725
66.0,64.22
53.0,60.8625
72.0,69.6225
77.0,75.3525
66.0,70.44
68.0,68.385
84.0,79.5875
63.0,68.125
70.0,71.1075
66.0,75.255
30.0,45.45
75.0,64.97
68.0,73.3475
56.0,64.9225
82.0,77.0125
78.0,75.13
40.0,55.605
80.0,72.495
80.0,69.29
69.0,69.92
65.0,72.48
71.0,77.5625
78.0,77.59
58.0,60.82
58.0,63.8525
67.0,76.49
67.0,75.965
68.0,57.015
69.0,73.1
66.0,61.4875
75.0,72.8975
70.0,65.4825
87.0,80.2325
63.0,71.335
69.0,77.6825
82.0,80.6775
65.0,70.6575
82.0,82.9825
81.0,81.61
71.0,70.0125
59.0,68.9925
80.0,73.87
78.0,75.2375
52.0,64.81
58.0,49.3475
71.0,66.66
54.0,63.005
77.0,80.225
74.0,63.385
73.0,75.025
60.0,62.92
81.0,68.3425
32.0,57.605
63.0,69.9775
66.0,63.9125
93.0,77.495
78.0,72.6575
81.0,81.125
87.0,85.92
84.0,80.6675
76.0,71.4725
62.0,65.7525
34.0,45.8075
66.0,75.025
84.0,79.7825
81.0,75.1475
74.0,72.825
69.0,67.62
75.0,78.7025
89.0,83.5275
71.0,64.735
63.0,67.58
85.0,71.775
60.0,71.3175
77.0,73.6
68.0,74.5425
44.0,76.71
82.0,74.8475
78.0,75.735
68.0,67.465
73.0,65.21
85.0,83.9225
65.0,65.79
69.0,65.56
83.0,80.5
73.0,71.0725
57.0,66.19
75.0,78.63
71.0,74.8525
69.0,75.385
89.0,82.7125
81.0,74.025
79.0,68.4475
50.0,62.18
73.0,70.2225
51.0,65.0725
81.0,63.795
64.0,74.095
90.0,76.25
57.0,63.4875
63.0,67.4775
77.0,79.3775
58.0,62.2675
76.0,78.86
71.0,71.6625
54.0,63.6325
59.0,73.73
60.0,69.9
75.0,67.1525
69.0,66.4525
76.0,58.5975
31.0,46.24
63.0,69.7975
65.0,64.2225
58.0,59.515
84.0,79.435
66.0,55.7225
80.0,64.9225
74.0,71.4425
73.0,70.1375
74.0,71.4175
74.0,74.93
68.0,70.2675
73.0,63.6225
51.0,54.365
72.0,78.7775
73.0,67.5475
43.0,57.2225
86.0,83.2825
79.0,67.8225
63.0,77.33
76.0,68.5525
79.0,70.145
80.0,79.4475
84.0,82.085
72.0,70.905
79.0,70.65
59.0,62.92
77.0,69.4325
68.0,74.8675
68.0,66.3025
82.0,73.85
72.0,74.9575
51.0,65.0825
61.0,61.4325
57.0,60.92
70.0,77.08
75.0,70.7225
53.0,70.3875
67.0,69.495
79.0,65.9375
73.0,76.7425
82.0,76.3925
77.0,76.8925
66.0,62.265
80.0,82.02
91.0,80.2875
71.0,78.0725
80.0,74.325
78.0,74.8075
73.0,71.1875
81.0,70.53
60.0,63.6575
77.0,66.7275
87.0,74.195
48.0,61.63
80.0,67.1375
61.0,67.2025
56.0,61.3725
86.0,74.7175
64.0,59.895
76.0,73.525
52.0,57.6525
57.0,63.77
92.0,86.47
68.0,77.7675
77.0,74.4925
81.0,80.965
59.0,47.05
66.0,73.97
80.0,77.8925
49.0,63.5575
59.0,56.035
50.0,66.3975
78.0,75.12
51.0,72.0125
63.0,64.725
63.0,64.9275
73.0,71.55
70.0,78.4225
76.0,70.43
66.0,66.115
70.0,75.3175
52.0,70.1675
91.0,80.255
80.0,76.4825
83.0,76.75
68.0,64.13
60.0,67.68
64.0,63.3025
90.0,76.4275
65.0,79.8725
78.0,70.5975
82.0,70.8625
43.0,49.95
73.0,69.8875
43.0,65.9825
80.0,77.93
56.0,70.46
72.0,67.6675
51.0,58.9225
72.0,70.1575
85.0,75.32
58.0,71.875
93.0,79.8475
60.0,70.2325
69.0,76.2225
82.0,66.665
76.0,71.16
80.0,82.1
78.0,77.6125
52.0,54.07
75.0,69.8175
80.0,66.7625
79.0,79.0125
67.0,67.8925
79.0,77.9425
61.0,67.1
60.0,64.9525
75.0,84.3025
47.0,71.115
79.0,69.915
68.0,54.865
80.0,81.93
59.0,63.78
53.0,66.9175
94.0,85.93
80.0,77.8525
59.0,63.81
91.0,81.69
61.0,71.605
74.0,71.75
65.0,65.935
70.0,80.3775
52.0,49.92
46.0,60.615
80.0,70.2375
45.0,71.0625
84.0,81.1775
76.0,75.605
46.0,53.925
77.0,81.4925
48.0,50.82
66.0,65.56
74.0,77.54
78.0,75.46
63.0,75.65
80.0,71.1425
73.0,70.13
44.0,69.015
69.0,73.31
65.0,65.6975
57.0,52.315
75.0,72.695
62.0,66.85
76.0,68.5775
71.0,77.2725
83.0,78.4525
65.0,76.6975
78.0,74.17
64.0,69.895
69.0,67.8425
63.0,57.3025
74.0,76.99
64.0,68.585
73.0,76.935
75.0,78.3675
69.0,70.245
60.0,60.0725
78.0,74.8025
66.0,65.9825
85.0,72.8675
64.0,41.7975
52.0,61.04
67.0,64.9175
77.0,63.535
77.0,79.3875
80.0,80.66
66.0,67.3875
72.0,71.5925
93.0,78.9525
76.0,64.45
89.0,71.69
84.0,75.605
65.0,62.005
78.0,72.1875
67.0,60.685
68.0,68.0625
88.0,81.115
79.0,63.99
64.0,69.425
67.0,71.7125
72.0,71.965
64.0,65.995
71.0,63.4225
72.0,74.1475
72.0,70.76
73.0,60.15
60.0,63.31
90.0,72.99
75.0,73.7175
82.0,72.055
70.0,73.58
55.0,68.565
57.0,63.325
89.0,78.6225
40.0,55.67
66.0,70.8625
64.0,72.52
91.0,79.5825
81.0,79.46
70.0,71.9025
46.0,69.4325
63.0,71.2075
72.0,78.905
78.0,78.365
87.0,79.545
60.0,66.6625
85.0,76.155
60.0,75.8725
86.0,78.18
59.0,68.05
71.0,60.32
74.0,76.72
76.0,75.395
84.0,79.3025
59.0,71.5
64.0,64.645
60.0,61.3475
74.0,75.5425
70.0,71.4125
64.0,64.745
81.0,80.5225
84.0,67.09
81.0,78.135
81.0,77.1775
45.0,39.1275
78.0,76.85
66.0,70.785
72.0,76.7875
52.0,64.15
68.0,69.06
63.0,63.475
87.0,77.1375
59.0,58.5575
77.0,77.025
81.0,62.72
58.0,65.0
80.0,83.7775
78.0,81.3975
77.0,74.335
57.0,60.6425
63.0,72.0325
70.0,66.9225
89.0,76.2725
83.0,53.8525
79.0,73.1275
73.0,73.0775
66.0,68.2625
50.0,58.705
67.0,53.2625
80.0,80.745
69.0,72.7075
68.0,48.7175
64.0,70.9075
61.0,70.885
89.0,73.5875
69.0,68.6975
86.0,76.4975
58.0,70.0125
72.0,76.9375
82.0,75.6775
90.0,76.295
75.0,69.99
81.0,81.655
37.0,65.6575
96.0,81.3125
56.0,63.615
80.0,43.81
89.0,78.8325
63.0,59.0625
64.0,68.6025
72.0,60.17
79.0,73.33
72.0,77.305
85.0,74.7975
73.0,67.8675
69.0,68.3375
86.0,85.285
76.0,80.37
68.0,73.07
81.0,66.9725
62.0,70.8875
69.0,68.5825
78.0,73.235
80.0,80.6175
72.0,70.695
62.0,75.01
84.0,78.395
72.0,77.87
72.0,75.1525
71.0,70.99
71.0,67.7725
73.0,68.4625
91.0,73.8575
80.0,65.725
78.0,74.7625
81.0,79.5825
45.0,77.6725
84.0,83.2675
66.0,75.515
74.0,71.455
64.0,52.235
77.0,70.035
84.0,72.5775
58.0,62.9425
75.0,72.0975
48.0,55.725
84.0,80.7675
74.0,69.6275
79.0,73.0875
74.0,74.0275
69.0,67.02
66.0,71.8775
69.0,76.3175
71.0,64.3675
78.0,75.1
76.0,73.7525
73.0,70.5
78.0,77.68
74.0,56.0025
63.0,66.02
60.0,71.0475
80.0,70.2825
53.0,69.6175
76.0,64.0025
67.0,69.455
73.0,75.2
52.0,62.9475
63.0,71.06
81.0,76.805
53.0,73.075
59.0,69.89
80.0,68.8875
71.0,70.305
76.0,65.79
57.0,65.0175
62.0,65.77
69.0,75.6525
68.0,62.4
63.0,66.255
53.0,68.8275
74.0,75.5425
80.0,72.6325
73.0,68.555
71.0,68.9625
59.0,63.3925
76.0,74.4375
44.0,55.5325
87.0,76.1575
81.0,77.8225
44.0,51.825
70.0,66.585
65.0,67.08
76.0,81.2625
74.0,68.4175
67.0,72.6775
73.0,70.5325
61.0,73.2675
78.0,70.5575
59.0,52.965
66.0,72.32
61.0,65.14
78.0,79.675
58.0,62.485
65.0,65.17
79.0,76.56
74.0,70.235
78.0,62.025
63.0,68.6
62.0,65.9475
75.0,80.6275
87.0,70.3125
45.0,74.4175
82.0,78.9075
73.0,78.995
73.0,69.1
81.0,76.5275
70.0,72.21
68.0,52.565
85.0,77.995
86.0,74.2275
87.0,76.1775
32.0,56.1625
68.0,76.6475
68.0,79.0925
67.0,60.1575
74.0,74.0025
54.0,68.665
74.0,77.425
86.0,80.1625
79.0,81.0525
81.0,77.9375
73.0,78.495
66.0,63.505
