true_metascore,predicted_metascore
67.0,71.776566
83.0,74.98212
54.0,69.80418
78.0,75.27908
76.0,74.467735
75.0,82.25556
60.0,68.17722
72.0,77.935646
72.0,78.11166
64.0,72.303024
81.0,77.815216
78.0,67.39675
79.0,71.24853
77.0,74.164925
61.0,71.427124
58.0,77.83063
84.0,78.612625
34.0,43.86249
62.0,64.719376
84.0,87.18687
66.0,70.563965
78.0,69.7171
83.0,77.23468
81.0,77.72651
85.0,79.09371
62.0,60.915535
62.0,77.093155
73.0,63.986397
85.0,79.899086
74.0,67.07413
69.0,70.47496
60.0,75.36925
73.0,64.811
35.0,50.76159
93.0,76.69235
86.0,81.83254
64.0,61.21399
86.0,79.25643
61.0,69.81812
75.0,68.29511
83.0,79.04181
69.0,67.909485
65.0,71.19403
76.0,62.50715
79.0,76.852715
83.0,70.20099
75.0,72.47124
77.0,74.746414
54.0,67.925285
69.0,66.385155
73.0,72.44142
68.0,70.04497
69.0,67.15865
83.0,70.86936
58.0,56.161453
78.0,77.20045
83.0,75.01488
78.0,76.062065
39.0,54.47211
50.0,59.44235
81.0,77.274376
75.0,71.058876
70.0,67.04092
64.0,70.69883
76.0,74.71563
83.0,70.89229
83.0,80.83883
72.0,62.861885
45.0,54.37691
82.0,78.4986
60.0,62.821556
87.0,85.01516
73.0,72.590355
33.0,55.742695
67.0,71.02608
62.0,59.09409
75.0,77.590034
69.0,70.16573
86.0,73.36354
92.0,80.14414
75.0,76.392525
83.0,79.404015
81.0,69.99582
70.0,69.577065
77.0,75.38645
50.0,66.75003
73.0,69.8358
73.0,74.11287
68.0,72.27699
72.0,77.2204
73.0,69.90101
67.0,60.831966
81.0,73.348495
72.0,66.62221
83.0,73.46876
82.0,75.119064
76.0,70.60346
91.0,82.74023
68.0,76.30829
50.0,49.506824
82.0,75.04954
67.0,61.463844
79.0,76.01682
82.0,74.653755
67.0,76.24008
58.0,63.354
87.0,80.8648
83.0,74.967384
80.0,73.37864
43.0,50.204666
56.0,61.412075
74.0,66.22385
66.0,70.1118
74.0,71.285675
73.0,72.66047
84.0,70.508804
40.0,62.580574
70.0,73.14908
54.0,66.57727
58.0,65.35795
44.0,64.643135
76.0,77.63706
64.0,70.53738
81.0,79.88731
74.0,71.651855
67.0,75.85212
60.0,65.81025
80.0,76.95741
73.0,77.08403
77.0,70.23109
79.0,72.76734
65.0,70.55629
83.0,81.32868
57.0,67.11232
74.0,77.87923
78.0,67.73614
80.0,75.748695
55.0,70.73206
71.0,67.87231
88.0,70.62968
81.0,80.95234
81.0,80.00418
86.0,81.79022
60.0,50.33164
51.0,58.105095
62.0,65.52516
64.0,69.5247
68.0,72.7659
72.0,70.33261
78.0,77.71361
81.0,81.25341
62.0,63.990692
80.0,70.03082
62.0,67.04468
57.0,64.140114
54.0,64.15313
83.0,73.3889
83.0,77.14353
82.0,81.963356
80.0,78.36506
38.0,48.559628
72.0,73.07234
52.0,60.63799
89.0,82.576416
76.0,75.9204
82.0,69.82552
77.0,78.80431
75.0,74.79698
75.0,73.39764
76.0,76.99505
94.0,77.71518
84.0,71.241165
87.0,80.99054
92.0,88.7229
75.0,71.89252
57.0,61.449657
66.0,54.27437
45.0,67.00686
70.0,61.05822
94.0,86.391045
79.0,78.888596
77.0,80.04544
76.0,70.44855
83.0,74.53695
66.0,69.32271
44.0,42.177464
84.0,78.019714
62.0,68.48916
81.0,77.90979
71.0,75.62501
38.0,48.571613
90.0,76.44446
73.0,64.966194
91.0,81.21244
54.0,63.693787
84.0,62.183273
76.0,74.23837
69.0,72.49112
65.0,70.67339
34.0,38.670013
62.0,75.78062
62.0,54.85184
83.0,75.166046
68.0,74.76892
69.0,72.797165
73.0,71.33013
80.0,72.64118
60.0,57.224052
78.0,70.52404
83.0,73.70364
75.0,68.152275
80.0,77.66934
75.0,75.60826
56.0,62.06682
72.0,67.86563
83.0,78.768936
80.0,80.22915
81.0,68.019966
47.0,62.182594
84.0,65.35325
61.0,68.732765
81.0,73.53972
69.0,71.43092
75.0,76.63765
78.0,64.21488
64.0,69.67433
41.0,52.694016
75.0,72.90549
82.0,66.385605
88.0,85.73979
71.0,72.32219
75.0,77.01715
52.0,66.69747
74.0,74.57764
70.0,63.96604
58.0,69.151505
53.0,62.474327
71.0,69.67737
94.0,85.899826
78.0,73.26041
78.0,70.55913
72.0,72.43728
76.0,70.59931
66.0,72.12991
81.0,75.50914
66.0,69.08448
80.0,63.162262
85.0,79.364944
58.0,66.52311
75.0,71.31324
75.0,77.21131
50.0,64.80914
60.0,69.15358
64.0,62.702454
63.0,64.339096
82.0,80.41878
60.0,61.17043
65.0,59.3911
85.0,80.87101
69.0,76.50339
62.0,62.408634
75.0,74.41504
69.0,80.23019
72.0,74.279686
58.0,62.37758
81.0,80.12636
65.0,61.493584
47.0,63.072643
79.0,72.3758
74.0,70.225845
70.0,71.17141
71.0,82.03927
80.0,78.336044
61.0,74.41161
78.0,70.755066
71.0,70.85949
68.0,73.75284
58.0,60.826553
79.0,73.64464
82.0,76.822556
75.0,75.07552
25.0,41.020523
63.0,57.80344
77.0,75.55341
36.0,47.942764
83.0,81.61557
38.0,49.46898
62.0,64.23303
83.0,77.677986
53.0,57.905094
79.0,71.023315
85.0,79.35319
65.0,77.01477
81.0,74.52834
77.0,78.256966
57.0,66.4986
76.0,76.56284
74.0,66.77245
60.0,67.516266
44.0,65.54454
69.0,66.763115
74.0,69.12568
65.0,67.61848
70.0,69.71775
74.0,77.3664
74.0,73.60703
70.0,60.58853
82.0,78.63729
83.0,74.606186
72.0,72.3354
75.0,76.56926
76.0,76.24027
82.0,78.035965
50.0,63.754032
34.0,40.88116
50.0,63.476414
72.0,74.80271
81.0,80.58325
60.0,59.33966
67.0,73.80876
87.0,77.3315
70.0,74.16409
66.0,76.47945
81.0,77.302284
57.0,68.5981
59.0,59.992615
58.0,62.961617
63.0,67.73159
61.0,72.1268
78.0,76.19761
67.0,62.116325
81.0,73.839264
62.0,75.86897
82.0,73.522705
77.0,77.99193
69.0,76.14213
81.0,69.18147
77.0,78.16323
73.0,69.37908
80.0,74.14793
44.0,49.995953
73.0,72.130775
81.0,69.68788
78.0,72.5839
68.0,70.51626
78.0,76.423935
64.0,71.31141
65.0,65.65302
70.0,70.79668
68.0,68.653206
68.0,70.04858
72.0,70.976776
65.0,73.371185
83.0,80.490616
82.0,77.17858
84.0,81.83996
68.0,65.09287
74.0,75.76777
76.0,67.54786
61.0,67.469986
73.0,73.72205
77.0,76.32184
75.0,71.643135
69.0,61.632576
75.0,72.10736
88.0,81.667755
86.0,81.256355
46.0,54.172066
75.0,78.0877
79.0,79.48873
65.0,68.14786
76.0,76.1105
69.0,71.02642
84.0,70.62004
81.0,68.52834
65.0,64.852425
58.0,62.01912
59.0,68.62377
77.0,77.5437
78.0,78.285164
78.0,80.712555
75.0,73.35559
74.0,68.64027
71.0,65.72945
46.0,56.08926
79.0,83.50476
49.0,61.790688
78.0,76.675125
35.0,39.66525
46.0,65.49016
76.0,71.17608
66.0,62.16708
58.0,68.04374
72.0,73.844315
71.0,71.14214
76.0,71.30185
62.0,57.654507
81.0,81.604225
80.0,74.25275
71.0,67.54905
73.0,77.9095
61.0,70.484085
75.0,70.970245
59.0,72.78078
73.0,72.77096
76.0,69.087265
70.0,74.76355
74.0,74.14955
67.0,65.80969
58.0,69.17574
71.0,73.36367
67.0,63.071556
80.0,74.07313
56.0,69.0886
80.0,80.5151
66.0,62.302197
55.0,65.18839
47.0,55.27009
60.0,62.015934
71.0,79.3887
71.0,71.24007
65.0,62.719315
82.0,77.562515
66.0,71.78753
80.0,75.51752
80.0,74.78179
41.0,62.158867
68.0,79.25366
43.0,48.802505
78.0,77.61615
67.0,72.38772
80.0,67.18305
79.0,72.808205
74.0,79.48259
74.0,71.0696
84.0,79.62293
74.0,65.587776
76.0,68.99773
76.0,73.84678
50.0,51.193645
49.0,63.108223
82.0,66.50016
24.0,44.650566
78.0,77.55192
83.0,76.39193
73.0,75.77602
49.0,64.76882
89.0,78.94881
82.0,80.666245
84.0,77.807785
86.0,79.073555
41.0,63.281113
67.0,70.25124
72.0,76.71096
70.0,71.996574
76.0,73.748505
58.0,62.34593
86.0,81.800064
67.0,58.336906
73.0,74.45296
74.0,65.45366
76.0,80.66222
58.0,58.939724
92.0,89.21397
84.0,78.43477
78.0,77.53033
79.0,73.31252
80.0,76.99029
82.0,80.45676
58.0,70.11172
62.0,63.173115
61.0,58.444576
72.0,74.691505
85.0,75.83319
76.0,72.434395
65.0,67.86951
66.0,66.23161
77.0,69.8379
41.0,54.4158
49.0,61.91531
76.0,69.97986
65.0,79.28083
74.0,67.33402
84.0,83.07339
85.0,78.34731
71.0,80.2615
67.0,70.92048
61.0,69.648346
98.0,85.14313
84.0,79.75459
77.0,64.40568
76.0,77.78098
81.0,77.82847
84.0,84.72663
