true_metascore,predicted_metascore
76.0,72.87528849109988
85.0,83.11400467787331
92.0,81.25121032687736
78.0,75.73418441110218
81.0,70.05183154183808
49.0,56.368242162653736
60.0,48.69865439343734
82.0,78.92779654975712
76.0,76.73275285116335
68.0,70.99260647079069
55.0,62.94743383072477
79.0,75.01417824249981
86.0,80.25988201643666
70.0,71.28548469573055
87.0,82.20794661855551
61.0,62.96701037051463
77.0,80.29020141577266
69.0,67.16476535129138
59.0,67.63609213751995
73.0,77.40406526464908
70.0,71.83678307115389
53.0,55.84970325417243
84.0,84.73253169464776
86.0,78.50928587490277
62.0,69.02619305170485
88.0,78.16331996929887
86.0,80.9692371062738
45.0,62.1866826105525
72.0,70.48001362047239
73.0,66.72789470872668
76.0,76.80019698184196
61.0,71.80437578961342
64.0,65.51143079590679
85.0,73.25409864529111
80.0,79.43280340303957
80.0,78.90145340727204
70.0,70.74704634672003
85.0,80.15655256693289
81.0,72.225267751246
63.0,64.34466646314827
92.0,71.91463356882844
68.0,68.42832089802506
81.0,74.66795151945793
79.0,74.21231776423879
82.0,84.57045206025572
66.0,72.91767618856812
68.0,69.48445517348948
70.0,66.8856881132204
90.0,82.60613514978021
72.0,73.90012538660956
39.0,68.78352660185631
64.0,67.02366266342901
77.0,77.01709713228523
69.0,65.58453163962406
81.0,75.46585190924966
64.0,64.65590588709313
80.0,78.27562003179297
68.0,68.86858098744713
79.0,70.65795522433432
44.0,51.5563077444576
54.0,61.41924962466726
84.0,78.16115535157327
59.0,62.21693810865673
70.0,72.01771957207238
70.0,63.24995721353114
56.0,57.203077517883855
67.0,73.1834954547914
75.0,71.89876198699139
63.0,66.71991021863785
61.0,63.32899418577244
80.0,74.14879664622414
78.0,71.72181213990012
81.0,77.83320068037965
59.0,60.582186431327884
82.0,67.8379425007435
66.0,69.69369008068838
74.0,64.10876802625161
70.0,72.18628078874302
66.0,50.22927359192088
64.0,66.6529658657468
81.0,70.34775600790154
61.0,63.90733797181733
60.0,62.39998502395449
74.0,73.08296647113893
73.0,67.20202344536435
67.0,68.32169672618603
87.0,79.13595318594068
92.0,79.26155205015036
73.0,66.76138478878276
60.0,66.16234320344257
88.0,81.86851930874091
58.0,67.58442325366036
61.0,67.367999852668
65.0,66.89684643252444
68.0,69.90507270238008
80.0,75.9287311580024
50.0,57.76854340513979
80.0,73.17058650857476
73.0,68.22575079381431
64.0,73.2442282934674
58.0,53.38443016992849
82.0,79.65171010570201
63.0,63.733165807635864
69.0,69.94654786452364
86.0,79.76372703022588
73.0,73.50092136388686
59.0,70.30542687077838
50.0,57.57796174278835
79.0,77.18433167986052
87.0,81.80542086428012
70.0,69.278167577839
71.0,77.36122657960283
67.0,61.856743590542926
71.0,71.0382709449476
58.0,66.77020958387118
67.0,69.40050305333212
78.0,78.90481748160964
59.0,69.5538497869708
54.0,72.74734085990534
58.0,62.710001693882816
76.0,73.41154061015393
67.0,68.11864988684347
81.0,79.75485062961008
71.0,71.25930316363758
71.0,61.37465466385203
80.0,71.54570803203049
71.0,73.24331411116479
70.0,72.36347264887375
39.0,49.26282447000674
63.0,63.483673593638734
85.0,73.63242747760204
44.0,62.6738012098055
70.0,75.71224062996625
81.0,75.80141232676215
51.0,61.63410573894461
66.0,68.624310835913
73.0,66.29698700684065
61.0,66.85295612517473
71.0,68.639916732227
68.0,65.08484199911584
88.0,71.43542081290542
68.0,68.83922089424658
46.0,45.70213237828727
68.0,80.65041376471306
80.0,72.947022317244
70.0,67.36960348089252
67.0,75.72414363274142
89.0,75.98126341151661
73.0,73.77627668663817
56.0,57.13551218048236
73.0,72.29869057646059
80.0,73.99166225215926
37.0,42.235420099715256
74.0,67.00071649310023
73.0,77.1929942696836
75.0,71.22958078872864
84.0,69.8438137115956
63.0,72.56963861620105
73.0,70.31207483594363
66.0,60.49851137480577
62.0,57.32194272871274
72.0,68.9900689183293
44.0,67.83940921676437
64.0,59.875018242885325
75.0,69.56878111062379
59.0,57.60144855321812
75.0,71.77571604992616
71.0,70.95398170748331
63.0,73.43827953720017
81.0,76.10488336169911
68.0,70.24484246008541
70.0,69.1408333276234
74.0,70.35731769122225
64.0,69.5365016609992
68.0,62.57062581709149
78.0,71.46826763396025
56.0,56.78465257834978
84.0,79.97279828135383
76.0,69.96320739135949
94.0,93.15803515577943
83.0,85.06978030298464
74.0,70.97126623562312
63.0,63.65443559064184
77.0,72.65749989253494
80.0,74.42679929853766
74.0,72.53960334465344
74.0,70.6092320675634
79.0,73.27757021158428
87.0,77.01019258944424
59.0,61.79765314923108
97.0,88.9592337208593
55.0,70.41713065381836
64.0,67.1101162308597
68.0,70.77728635240638
74.0,75.10985378138487
64.0,70.67730583074464
83.0,80.29205791252627
82.0,73.1266134738741
42.0,51.016397367446274
80.0,77.80739157940684
63.0,67.54441034473595
57.0,58.112596372993835
96.0,89.02289997710508
71.0,77.13657810923563
78.0,73.8796400272929
83.0,74.92077339038909
87.0,70.3924522410413
84.0,76.53562148354752
80.0,79.74487899493313
44.0,57.68046209544066
68.0,72.75395246570002
73.0,67.01980688491226
62.0,56.95221136403684
68.0,67.27505239645053
89.0,77.83084350496888
